,city,hotel_name,booking_url,booking_reviews_score,description,latitude,longitude
49,Strasbourg,ibis budget Strasbourg Centre Republique,https://www.booking.com/hotel/fr/ibis-budget-strasbourg-centre-republique.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=134285cf32810179&srepoch=1659553312&from_sustainable_property_sr=1&from=searchresults,8.3,"Doté d'un jardin, l'ibis budget Strasbourg Centre République se trouve à Strasbourg, en Alsace, à 700 mètres de l'église Saint-Paul et à 800 mètres du marché de Noël de Strasbourg. Cet hôtel 2 étoiles propose un salon commun ainsi que des chambres climatisées avec connexion Wi-Fi gratuite et salle de bains privative. Des chambres familiales sont disponibles.
Toutes les chambres de l’hôtel sont équipées d’une télévision à écran plat.
Vous dégusterez un petit-déjeuner continental ou buffet sur place.
Parlant français, allemand, anglais et espagnol, le personnel de la réception se fera un plaisir de vous aider à tout moment.
Vous séjournerez à proximité de lieux d’intérêt prisés tels que la cathédrale de Strasbourg, le parc des expositions de la ville et le Jardin botanique de l’Université de Strasbourg. L’aéroport international de Strasbourg, le plus proche, se trouve à 11 km. ",48.591522,7.754599
50,Strasbourg,Appart'City Strasbourg Centre,https://www.booking.com/hotel/fr/appart-city-strasbourg.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=134285cf32810179&srepoch=1659553312&from_sustainable_property_sr=1&from=searchresults,7.7,"L’Appart'City Strasbourg Centre bénéficie d’un emplacement idéal dans le centre de Strasbourg, à 10 minutes de marche de la gare. Cet établissement a obtenu le label Clef Verte et propose des studios indépendants offrant une vue sur la ville. Une connexion Internet par fibre optique est disponible.
Décorés dans un style contemporain, les appartements disposent du chauffage, d'une télévision à écran plat et d'une salle de bains privative pourvue d’une douche. Leur kitchenette est équipée d’un lave-vaisselle, d’un réfrigérateur et d’ustensiles de cuisine.
Un petit-déjeuner buffet peut être servi tous les matins sur demande. Le petit-déjeuner se compose de différents pains, notamment sans gluten, de viennoiseries ainsi que de boissons chaudes et froides. De la salade de fruits, des fruits frais, du fromage et des yaourts sont également proposés.
Une bagagerie est disponible moyennant un supplément par valise.
L’Appart'City Strasbourg se trouve à 17 km de l’aéroport de Strasbourg-Entzheim. Un parking privé est disponible sur place, sur réservation préalable et moyennant des frais supplémentaires. ",48.57772068,7.73397669
51,Strasbourg,City Residence Access Strasbourg,https://www.booking.com/hotel/fr/city-residence-access-strasbourg-strasbourg.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=134285cf32810179&srepoch=1659553312&from=searchresults,7.0,"Situé à Strasbourg, à moins de 900 mètres du marché de Noël de la ville, le City Residence Access Strasbourg propose des hébergements avec une télévision et une kitchenette.
Les logements comprennent une salle de bains privative entièrement équipée pourvue d'une douche et d'articles de toilette gratuits.
Vous séjournerez à 12 minutes à pied du quartier de la Petite France et à 1 km de la cathédrale de Strasbourg. L'aéroport de Strasbourg-Entzheim se trouve quant à lui à 10 km du City Residence Access Strasbourg. ",48.590014,7.73987
52,Strasbourg,"Holiday Inn Express Strasbourg Centre, an IHG Hotel",https://www.booking.com/hotel/fr/holiday-inn-express-strasbourg-centre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=134285cf32810179&srepoch=1659553312&from=searchresults,8.1,"Le Holiday Inn Express Strasbourg Centre propose des hébergements à seulement 10 minutes de marche du quartier piéton de Strasbourg. Vous pourrez profiter gratuitement d’une connexion Internet et d’un petit-déjeuner buffet continental.
Toutes les chambres disposent d’un bureau, d’un coffre-fort et d’une télévision à écran plat avec des chaînes internationales. Un plateau/bouilloire est également fourni. Les logements comprennent une salle de bains privative pourvue d’une douche, et certains sont dotés d’un canapé-lit.
Le bar de l’hôtel, ouvert de midi à 23h00, propose un menu de quelques plats pour des repas légers.
Un service de blanchisserie et un parking privé sont disponibles sur demande et moyennant des frais supplémentaires. L'hôtel se trouve à 1,1 km du quartier de la Petite France et à 1,2 km du marché de Noël ainsi que de la cathédrale de Strasbourg. La Route des Vins d’Alsace et le parc à thèmes Europa-Park sont directement accessibles depuis les autoroutes françaises et allemandes passant à proximité. ",48.57154052,7.74525492
53,Strasbourg,Le Grand Hotel,https://www.booking.com/hotel/fr/legrandhotel.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=134285cf32810179&srepoch=1659553312&from_sustainable_property_sr=1&from=searchresults,8.3,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Grand Hotel ! 
 pour économiser.
Le Grand Hôtel est situé en face de la gare de Strasbourg, à 10 minutes à pied du centre-ville et de la place Kléber. Il dispose d'un bar, d'une terrasse et d'une connexion Wi-Fi gratuite.
Toutes les chambres sont décorées dans un style moderne et comprennent une salle de bains privative. Chacune dispose d'une télévision par satellite à écran plat, d'un téléphone et d'une connexion Wi-Fi gratuite. Elles sont desservies par un ascenseur.
Chaque matin, l'établissement sert un petit-déjeuner buffet composé de plats sucrés et salés. Vous pourrez le savourer sur la terrasse lorsque le temps le permet. Un service d'étage est assuré 24h/24. Le bar-salon est idéal pour se détendre après une journée de tourisme ou de travail.
Situé à 15 km de l'aéroport et à 8 km de la frontière allemande, le Grand Hotel bénéficie également d'un emplacement idéal pour découvrir les alentours. Vous pourrez vous rendre aux célèbres Galeries Lafayette ou visiter la cathédrale de Strasbourg. ",48.58469688,7.736561
54,Strasbourg,Comfort Hotel Strasbourg - Montagne Verte & Restaurant Louisiane,https://www.booking.com/hotel/fr/comforthotelstras.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=134285cf32810179&srepoch=1659553312&from_sustainable_property_sr=1&from=searchresults,8.2,"Situé près de l'Ill, le Comfort Hotel Strasbourg - Montagne Verte Restaurant Louisiane se trouve à 2 km du quartier historique. Il dispose d'un restaurant avec terrasse d'été et d'un jardin.
Les chambres insonorisées sont équipées d'une télévision par satellite à écran plat et d'un plateau/bouilloire. Leur salle de bains privative est pourvue d’un sèche-cheveux. Une connexion Wi-Fi gratuite est disponible dans tout l’établissement.
Des spécialités régionales sont servies au restaurant La Louisiane et vous pourrez prendre un verre au bar tout en lisant les journaux fournis. Un petit-déjeuner buffet est proposé chaque matin de 6h30 à 11h00.
Cet établissement propose un parking privé gratuit sur place.

 Le golf de Strasbourg est à 15 km de l'hôtel. L'aéroport international de Strasbourg est à seulement 19 km. ",48.57269177,7.72871353
55,Cassis,studio Cassis Rastit,https://www.booking.com/hotel/fr/studio-cassis-rastit.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=134285cf2fc20207&srepoch=1659553312&from_beach_sr=1&beach_sr_walking_distance=184&beach_rating_score=7.7&from=searchresults,8.2,"Cet établissement est à 3 minutes à pied de la plage. Situé à Cassis, à 200 mètres de la Grande Mer et à 500 mètres de Bestouan, le studio Cassis Rastit propose une connexion Wi-Fi gratuite et la climatisation.
Cet appartement comprend 2 chambres, une télévision par câble à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.
Vous séjournerez à 700 mètres de la plage de l'Anse de Corton et à 2,5 km du cap Canaille. L'aéroport de Marseille-Provence, le plus proche, est implanté à 36 km. ",43.21490523,5.53760296
56,Cassis,Astoria Villa maison d hôtes Appartement vue mer avec piscine,https://www.booking.com/hotel/fr/appartement-astoria-villa-face-piscine.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=134285cf2fc20207&srepoch=1659553312&from_beach_sr=1&beach_sr_walking_distance=202&beach_rating_score=7.9&from=searchresults,9.0,"Situé à Cassis, à 200 mètres de Bestouan et à 500 mètres de la Grande Mer, l'établissement La Maison de la Mer propose une connexion Wi-Fi gratuite. L'Astoria Villa maison d hôtes Appartement vue mer avec piscine dispose d'une piscine extérieure et de la climatisation. Cet appartement dispose d'une piscine privée, d'un jardin et d'un parking privé gratuit.
Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision par satellite à écran plat, un coin repas, une cuisine entièrement équipée et un balcon avec vue sur la piscine. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.
Une terrasse est à votre disposition sur place.
La plage de l'Anse de Corton se trouve à 1,3 km. L'Astoria Villa maison d hôtes Appartement vue mer avec piscine se trouve à 2,6 km du cap Canaille. L'aéroport de Marseille-Provence, le plus proche, est implanté à 36 km. ",43.211728,5.5286144
57,Cassis,Seaview.Cassis,https://www.booking.com/hotel/fr/seaview-cassis.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=134285cf2fc20207&srepoch=1659553312&from_beach_sr=1&beach_sr_walking_distance=155&beach_rating_score=7.7&from=searchresults,9.3,"Cet établissement est à 6 minutes à pied de la plage. Vue sur la mer.Le Cassis est un hébergement en bord de mer situé à Cassis, à 300 mètres de Bestouan et à moins de 1 km de la plage de l'Anse de Corton. Cet hébergement climatisé se trouve à 150 mètres de la Grande Mer. Vous bénéficierez d'un parking privé sur place et d'une connexion Wi-Fi gratuite.
Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et un balcon avec vue sur la mer.
Vous pourrez pratiquer la randonnée et la pêche à proximité.
Le cap Canaille se trouve à 2,6 km. L'aéroport le plus proche, celui de Marseille Provence, est situé à 36 km.Cassis. ",43.2144315,5.5350758
58,Cassis,Le Bosquet 3 par Dodo-a-Cassis,https://www.booking.com/hotel/fr/le-bosquet-3-par-dodo-a-cassis.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=134285cf2fc20207&srepoch=1659553312&from_beach_sr=1&beach_sr_walking_distance=473&beach_rating_score=7.7&from=searchresults,8.5,"Offrant une vue sur la mer, Le Bosquet 3 par Dodo-a-Cassis est un hébergement situé à Cassis, à 450 mètres de la Grande Mer et à 550 mètres de Bestouan. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi.
Cet appartement comprend 2 chambres, une cuisine avec un lave-vaisselle et un micro-ondes, une télévision à écran plat, un coin salon et 2 salles de bains. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.
Vous séjournerez à 1 km de la plage de l'Anse de Corton et à 2,9 km du cap Canaille. L'aéroport de Marseille-Provence, le plus proche, est implanté à 36 km. ",43.21734028,5.5353017
59,Cassis,Best Western Plus Hôtel la Rade,https://www.booking.com/hotel/fr/la-rade-cassis.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=134285cf2fc20207&srepoch=1659553312&from_beach_sr=1&beach_sr_walking_distance=250&beach_rating_score=7.7&from=searchresults,8.0,"Cet établissement est à 4 minutes à pied de la plage. Le Best Western Plus Hôtel la Rade est situé à 300 mètres du port de pêche de Cassis et de la plage du Bestouan. Cet établissement propose une piscine chauffée ouverte toute l’année, un jacuzzi et une terrasse surplombant la mer Méditerranée.
Les chambres sont insonorisées et équipées d’une télévision par satellite à écran plat. Vous bénéficierez d’une connexion Wi-Fi gratuite. Les suites possèdent une salle de bains privative donnant sur le cap Canaille.
Le Best Western Plus Hôtel la Rade sert un petit-déjeuner quotidien dans sa salle à manger offrant des vues panoramiques sur la mer. Sur place, vous disposerez également d’une réception ouverte 24h/24 et d’un bar.
À proximité, vous aurez notamment l’occasion de pratiquer différents sports nautiques sur la plage, de jouer au tennis ou encore de partir en randonnée dans les calanques. Le centre-ville de Cassis est aussi accessible en 5 minutes à pied.
 Le circuit Paul-Ricard est accessible en 40 minutes en voiture. ",43.21522997,5.53369693
60,Cassis,Villa Le Sud,https://www.booking.com/hotel/fr/villa-le-sud-cassis.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=134285cf2fc20207&srepoch=1659553312&from_beach_sr=1&beach_sr_walking_distance=2534&beach_rating_score=7.7&from=searchresults,9.4,"Située à Cassis, la Villa Le Sud propose une piscine extérieure et une connexion Wi-Fi gratuite. L'hébergement se trouve à 2,5 km des falaises de Cassis. Le circuit Paul Ricard se trouve à 35 minutes en voiture.
Dotée d'une terrasse, chaque chambre climatisée dispose d'une télévision à écran plat. La salle de bains privative est munie d'une baignoire ou d'une douche et d'un sèche-cheveux. La chambre donne sur la piscine et le jardin. Vous disposerez aussi d'une télévision par câble.
La Villa Le Sud comporte un jardin et une terrasse. Le parking est gratuit.
L’aéroport de Marseille Provence est situé à 47,1 km. ",43.23304906,5.55305108
61,Cassis,LE RAVISSANT - 50m du Port - très calme,https://www.booking.com/hotel/fr/ravissant-2-pieces-50m-du-port-tres-calme.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=134285cf2fc20207&srepoch=1659553312&from_beach_sr=1&beach_sr_walking_distance=157&beach_rating_score=7.7&from=searchresults,8.2,"Situé à Cassis, à 150 mètres de la Grande Mer et à 500 mètres de Bestouan, l'établissement LE RAVISSANT - 50m du Port - très calme propose une connexion Wi-Fi gratuite et la climatisation.
Cet appartement comprend une chambre, un lave-linge et une salle de bains pourvue d'un sèche-cheveux. Sa cuisine est équipée d'un micro-ondes et d'un réfrigérateur. Il dispose également d'une télévision par câble à écran plat.
Vous séjournerez à 650 mètres de la plage de l'Anse de Corton et à 2,5 km du cap Canaille. L'aéroport de Marseille-Provence, le plus proche, est implanté à 36 km. ",43.2145264,5.5382515
62,Cassis,Best Western Hotel & SPA Coeur De Cassis,https://www.booking.com/hotel/fr/du-grand-jardin.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=134285cf2fc20207&srepoch=1659553312&from_beach_sr=1&beach_sr_walking_distance=241&beach_rating_score=7.7&from=searchresults,8.1,"Cet établissement est à 3 minutes à pied de la plage. Le Best Western Hotel & SPA Coeur De Cassis vous accueille dans le centre-ville de Cassis, à 200 mètres du port et 300 mètres de la plage. Cet établissement propose des hébergements offrant une vue sur le jardin, la ville et son château ainsi que sur le mythique cap Canaille. Après une belle journée à visiter le Parc National des Calanques, vous pourrez rester au calme à l’hôtel et vous détendre au spa, où vous trouverez un hammam, un sauna, une douche sensorielle et salle avec un mur de sel, où vous dégusterez des tisanes. Le toit-terrasse propose également un cadre idéal pour se détendre.

Doté d'un ascenseur, cet hôtel est entièrement équipé pour accueillir les personnes à mobilité réduite. Toutes les chambres disposent de la climatisation, d'une connexion Wi-Fi gratuite, d’une télévision par satellite et d'un minibar. Vous pourrez profiter d’une salle de bains privative pourvue d’articles de toilette et d’un sèche-cheveux. Les suites et chambres supérieures bénéficient d'une machine à café Nespresso

Le petit-déjeuner buffet est servi tous les matins dans la salle de à manger ou sur sa terrasse.

Le personnel de la réception se fera un plaisir de vous donner des conseils pratiques pendant votre séjour, pour le rendre aussi agréable que possible. ",43.21457326,5.54014698
63,Cassis,Le mimosa,https://www.booking.com/hotel/fr/le-mimosa-cassis.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=134285cf2fc20207&srepoch=1659553312&from_beach_sr=1&beach_sr_walking_distance=349&beach_rating_score=7.7&from=searchresults,8.9,"Cet établissement est à 2 minutes à pied de la plage. Le mimosa vous propose un hébergement climatisé à Cassis, à 350 mètres de la plage de la Grande Mer et à 600 mètres de celle de l'Anse de Corton. Vous trouverez un casino sur place. Ce logement côté plage s’ouvre sur un balcon et met gratuitement à votre disposition un parking privé et une connexion Wi-Fi.
Cet appartement comprend 2 chambres, une télévision à écran plat, un lave-linge ainsi qu’une salle de bains pourvue d’une douche. Sa cuisine équipée dispose d’un micro-ondes et d’un lave-vaisselle. Pour davantage de confort, le linge de lit et les serviettes de toilette sont fournis moyennant des frais supplémentaires.
Vous profiterez d’une aire de jeux pour enfants et d’une terrasse bien exposée sur place.
Le Bestouan se trouve à 750 mètres tandis que le Cap Canaille est à 5 km. L’aéroport Marseille-Provence, le plus proche, est implanté à 50 km. Un service de navette aéroport peut être organisé par l’établissement moyennant des frais supplémentaires. ",43.21557,5.5405869
64,Cassis,La Rade,https://www.booking.com/hotel/fr/la-rade-cassis1.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=134285cf2fc20207&srepoch=1659553312&from_beach_sr=1&beach_sr_walking_distance=257&beach_rating_score=7.7&from=searchresults,8.9,"Offrant une vue sur la mer, La Rade propose des hébergements dotés d’un balcon et d’une bouilloire situés à environ 250 mètres de la plage de la Grande Mer. Dans les environs, vous pourrez pratiquer des activités telles que la randonnée et la pêche. Un parking privé est accessible gratuitement sur place.
L’appartement comprend 1 chambre, une télévision à écran plat, un lave-linge, 1 salle de bains pourvue d’une douche, ainsi qu’une cuisine équipée avec lave-vaisselle et micro-ondes.
Cet appartement s’ouvre sur une terrasse.
La plage du Bestouan se trouve à 350 mètres de La Rade, tandis que la plage d'Anse de Corton est à moins de 1 km. L’aéroport de Marseille-Provence, le plus proche, est implanté à 51 km. ",43.21534787,5.53474903
65,Cassis,HPC Suites,https://www.booking.com/hotel/fr/hpc-suites.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=134285cf2fc20207&srepoch=1659553312&from_beach_sr=1&beach_sr_walking_distance=483&beach_rating_score=7.7&from_sustainable_property_sr=1&from=searchresults,9.2,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement HPC Suites ! 
 pour économiser.
Cet établissement est à 6 minutes à pied de la plage. Doté d'une piscine extérieure commune avec terrasse et vue sur la mer, le HPC Suites est situé dans un parc de 4 000 m2 dans le centre de Cassis. Marseille se trouve à 16 km et la plage la plus proche est accessible en 10 minutes à pied. Un parking privé est disponible gratuitement sur place.
L'établissement a été entièrement rénové en 2019. Dotés d'une terrasse, tous les logements comprennent un coin repas et un coin salon avec une télévision à écran plat. La cuisine est équipée d'un four et d'un micro-ondes. Un grille-pain, un réfrigérateur, des plaques de cuisson et une machine à café sont également fournis. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement. Les serviettes et le linge de lit sont fournis.
Un parking privé sécurisé est disponible gratuitement.
Le port se trouve à 8 minutes à pied et vous trouverez de nombreux restaurants et un marché provençal traditionnel dans le quartier.
Vous pourrez jouer au ping-pong sur place. La région est prisée des amateurs de plongée sous-marine et de vélo. Aix-en-Provence se trouve à 35 km du HPC Suites. L'aéroport de Marseille-Provence, le plus proche, est implanté à 36 km. ",43.21644024,5.54174572
66,Cassis,Villa Bobnell,https://www.booking.com/hotel/fr/villa-bobnell.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=134285cf2fc20207&srepoch=1659553312&from_beach_sr=1&beach_sr_walking_distance=806&beach_rating_score=7.7&from=searchresults,9.4,"Cet établissement est à 6 minutes à pied de la plage. Située à Cassis, la Villa Bobnell est un hébergement indépendant doté d'un jardin et d'une terrasse avec barbecue. Une connexion Wi-Fi est disponible gratuitement.
L'hébergement climatisé comprend une télévision par câble à écran plat, un lecteur DVD et une terrasse. Les salles de bains privatives sont pourvues d'une baignoire ou d'une douche et d'un sèche-cheveux.
La cuisine équipée comprend des plaques de cuisson, un four micro-ondes, un grille-pain, des ustensiles de cuisine et un four. Elles comprennent également une machine à café et une bouilloire électrique. Vous pourrez prendre vos repas à l'intérieur ou à l'extérieur.
Enfin, l'aéroport de Provence est implanté à 35 km. Le stationnement sur place est gratuit. ",43.2204519,5.5360908
67,Cassis,Sleep in Cassis,https://www.booking.com/hotel/fr/sleep-in-cassis.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=134285cf2fc20207&srepoch=1659553312&from_beach_sr=1&beach_sr_walking_distance=133&beach_rating_score=7.7&from=searchresults,9.3,"Situé à Cassis, à 150 mètres de la Grande Mer et à 500 mètres de la plage de l'Anse de Corton, le Sleep in Cassis propose des hébergements avec une connexion Wi-Fi gratuite, la climatisation, un restaurant et un casino. Il est situé à 600 mètres de Bestouan et dispose d'un distributeur automatique de billets.
Cet appartement comprend une chambre, une télévision à écran plat, un coin salon et une salle de bains. Sa cuisine est équipée d'un micro-ondes et d'un réfrigérateur. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.
Une aire de jeux pour enfants est à votre disposition sur place. Vous pourrez pratiquer la randonnée, la plongée avec tuba et la pêche dans les environs.
Le Cap Canaille se trouve à 2,3 km du Sleep in Cassis. L'aéroport le plus proche, celui de Marseille-Provence, est situé à 36 km. Un service de navette aéroport peut être assuré moyennant des frais supplémentaires. ",43.21351435,5.53970045
68,Cassis,Le Soléa - Cassis centre Résidence Le Club avec piscine et garage pour 2-4 personnes,https://www.booking.com/hotel/fr/le-solea-cassis-centre-residence-le-club-avec-piscine-et-garage-pour-2-4-personn.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=134285cf2fc20207&srepoch=1659553312&from_beach_sr=1&from=searchresults,9.0,"Situé à Cassis, à seulement 2,8 km du cap Canaille, l'établissement Le Soléa - Cassis centre Résidence Le Club avec piscine et garage pour 2-4 personnes propose un hébergement avec vue sur la piscine, connexion Wi-Fi et parking privé gratuits.
Cet appartement climatisé comprend une chambre, une télévision à écran plat ainsi qu'une cuisine équipée d'un micro-ondes et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis.
Vous pourrez profiter d'une piscine extérieure et d'une terrasse.
L'aéroport de Marseille-Provence, le plus proche, est implanté à 36 km. ",43.2181433,5.5388566
69,Cassis,"The Originals Boutique, Hôtel Cassitel, Cassis",https://www.booking.com/hotel/fr/interhotel-cassitel.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=134285cf2fc20207&srepoch=1659553312&from_beach_sr=1&beach_sr_walking_distance=105&beach_rating_score=7.7&from=searchresults,7.7,"Cet établissement est à 2 minutes à pied de la plage. L’The Originals Boutique, Hôtel Cassitel, Cassis vous accueille en face du port de pêche de Cassis, à seulement 2 minutes à pied de la plage et à 40 minutes de route du circuit automobile Paul Ricard. Cet hôtel dispose d’une connexion Wi-Fi gratuite.
Toutes les chambres sont dotées de la climatisation, d’une salle de bains privative et d’une télévision à écran plat.
Un petit-déjeuner buffet est servi tous les matins et l’The Originals Boutique, Hôtel Cassitel, Cassis comporte un coin salon. La réception ouverte 24h/24 pourra vous fournir des informations pour votre séjour à Cassis.
L’The Originals Boutique, Hôtel Cassitel, Cassis se trouve à 10 minutes en voiture de l’autoroute A50 et à 25 km du centre-ville de Marseille. ",43.21370621,5.53895809
